나이,출장,참여프로젝트,근속연차,월급,이직회수,업무평가,주변평가,경력,전년도교육출장횟수,현회사근속년수,출장_등급,이직률,프로젝트참여율,교육출장참여율,현직근속비율,연봉/경력비율,연봉/프로젝트비율,경력-근속연차,근속연차차이,프로젝트밀도지수,평판×근속연차,연봉×평판점수,경력/나이비율,근속/나이비율,연봉/나이,입사나이
35,1~29회,2,2,8829000,9,보통,3,10,5,1,1,0.9,0.2,0.5,0.1,882900.0,4414500.0,8,1,0.7,6,26487000,0.2857142857142857,0.05714285714285714,252257.14285714287,25
27,1~29회,3,1,5151600,1,보통,2,5,2,5,1,0.2,0.6,0.4,1.0,1030320.0,1717200.0,4,-4,1.0,2,10303200,0.18518518518518517,0.037037037037037035,190800.0,22
28,1~29회,3,2,7091550,1,보통,4,7,1,7,1,0.14285714285714285,0.42857142857142855,0.14285714285714285,1.0,1013078.5714285715,2363850.0,5,-5,0.5714285714285714,8,28366200,0.25,0.07142857142857142,253269.64285714287,21
49,1~29회,2,3,14802750,8,좋다,3,26,2,5,1,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.19230769230769232,569336.5384615385,7401375.0,23,-2,0.15384615384615385,9,44408250,0.5306122448979592,0.061224489795918366,302096.9387755102,23
51,1~29회,3,2,6663600,4,보통,3,18,2,7,1,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.3888888888888889,370200.0,2221200.0,16,-5,0.2777777777777778,6,19990800,0.35294117647058826,0.0392156862745098,130658.82352941176,33
36,1~29회,3,1,3433050,4,보통,2,6,3,2,1,0.6666666666666666,0.5,0.5,0.3333333333333333,572175.0,1144350.0,5,-1,1.0,2,6866100,0.16666666666666666,0.027777777777777776,95362.5,30
34,0회,4,2,7160400,8,보통,2,9,3,5,0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.5555555555555556,795600.0,1790100.0,7,-3,0.7777777777777778,4,14320800,0.2647058823529412,0.058823529411764705,210600.0,25
55,1~29회,3,4,22489650,2,보통,3,30,2,5,1,0.06666666666666667,0.1,0.06666666666666667,0.16666666666666666,749655.0,7496550.0,26,-1,0.16666666666666666,12,67468950,0.5454545454545454,0.07272727272727272,408902.7272727273,25
24,1~29회,3,2,5751000,1,보통,4,5,2,5,1,0.2,0.6,0.4,1.0,1150200.0,1917000.0,3,-3,1.0,8,23004000,0.20833333333333334,0.08333333333333333,239625.0,19
30,1~29회,3,1,3342600,1,보통,1,1,3,1,1,1.0,3.0,3.0,1.0,3342600.0,1114200.0,0,0,6.0,1,3342600,0.03333333333333333,0.03333333333333333,111420.0,29
26,30회 이상,3,1,4187700,0,좋다,3,7,2,6,2,0.0,0.42857142857142855,0.2857142857142857,0.8571428571428571,598242.8571428572,1395900.0,6,-5,0.7142857142857143,3,12563100,0.2692307692307692,0.038461538461538464,161065.38461538462,19
22,1~29회,3,1,3029400,1,보통,4,2,1,2,1,0.5,1.5,0.5,1.0,1514700.0,1009800.0,1,-1,2.0,4,12117600,0.09090909090909091,0.045454545454545456,137700.0,20
36,1~29회,2,3,10254600,1,보통,2,10,2,10,1,0.1,0.2,0.2,1.0,1025460.0,5127300.0,7,-7,0.4,6,20509200,0.2777777777777778,0.08333333333333333,284850.0,26
30,30회 이상,3,1,3084750,9,좋다,3,3,4,1,2,3.0,1.0,1.3333333333333333,0.3333333333333333,1028250.0,1028250.0,2,0,2.3333333333333335,3,9254250,0.1,0.03333333333333333,102825.0,27
37,1~29회,3,1,4095900,1,보통,3,18,2,18,1,0.05555555555555555,0.16666666666666666,0.1111111111111111,1.0,227550.0,1365300.0,17,-17,0.2777777777777778,3,12287700,0.4864864864864865,0.02702702702702703,110700.0,19
40,1~29회,3,2,7715250,7,보통,3,8,5,5,1,0.875,0.375,0.625,0.625,964406.25,2571750.0,6,-3,1.0,6,23145750,0.2,0.05,192881.25,32
42,1~29회,3,1,3477600,3,보통,2,8,5,5,1,0.375,0.375,0.625,0.625,434700.0,1159200.0,7,-4,1.0,2,6955200,0.19047619047619047,0.023809523809523808,82800.0,34
37,1~29회,3,2,5665950,2,보통,4,18,2,1,1,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.05555555555555555,314775.0,1888650.0,16,1,0.2777777777777778,8,22663800,0.4864864864864865,0.05405405405405406,153133.7837837838,19
43,1~29회,2,4,19353600,1,보통,3,25,3,25,1,0.04,0.08,0.12,1.0,774144.0,9676800.0,21,-21,0.2,12,58060800,0.5813953488372093,0.09302325581395349,450083.72093023255,18
40,1~29회,2,2,4654800,6,좋다,2,20,3,1,1,0.3,0.1,0.15,0.05,232740.0,2327400.0,18,1,0.25,4,9309600,0.5,0.05,116370.0,20
54,1~29회,3,5,26198100,4,보통,3,24,4,4,1,0.16666666666666666,0.125,0.16666666666666666,0.16666666666666666,1091587.5,8732700.0,19,1,0.2916666666666667,15,78594300,0.4444444444444444,0.09259259259259259,485150.0,30
34,0회,3,2,8826300,9,보통,1,6,3,3,0,1.5,0.5,0.5,0.5,1471050.0,2942100.0,4,-1,1.0,2,8826300,0.17647058823529413,0.058823529411764705,259597.0588235294,28
31,1~29회,3,2,5813100,1,보통,2,13,5,13,1,0.07692307692307693,0.23076923076923078,0.38461538461538464,1.0,447161.53846153844,1937700.0,11,-11,0.6153846153846154,4,11626200,0.41935483870967744,0.06451612903225806,187519.35483870967,18
43,30회 이상,3,1,3048300,7,좋다,1,8,1,3,2,0.875,0.375,0.125,0.375,381037.5,1016100.0,7,-2,0.5,1,3048300,0.18604651162790697,0.023255813953488372,70890.69767441861,35
43,1~29회,3,2,6104700,4,보통,4,8,3,5,1,0.5,0.375,0.375,0.625,763087.5,2034900.0,6,-3,0.75,8,24418800,0.18604651162790697,0.046511627906976744,141969.76744186046,35
25,1~29회,2,2,6057450,1,보통,2,5,3,5,1,0.2,0.4,0.6,1.0,1211490.0,3028725.0,3,-3,1.0,4,12114900,0.2,0.08,242298.0,20
37,0회,3,2,6006150,3,보통,1,15,2,13,0,0.2,0.2,0.13333333333333333,0.8666666666666667,400410.0,2002050.0,13,-11,0.3333333333333333,2,6006150,0.40540540540540543,0.05405405405405406,162328.37837837837,22
31,1~29회,2,1,2994300,1,보통,3,4,3,4,1,0.25,0.5,0.75,1.0,748575.0,1497150.0,3,-3,1.25,3,8982900,0.12903225806451613,0.03225806451612903,96590.32258064517,27
39,30회 이상,3,5,25915950,1,보통,3,21,3,21,2,0.047619047619047616,0.14285714285714285,0.14285714285714285,1.0,1234092.857142857,8638650.0,16,-16,0.2857142857142857,15,77747850,0.5384615384615384,0.1282051282051282,664511.5384615385,18
56,30회 이상,4,4,17836200,9,보통,4,36,0,7,2,0.25,0.1111111111111111,0.0,0.19444444444444445,495450.0,4459050.0,32,-3,0.1111111111111111,16,71344800,0.6428571428571429,0.07142857142857142,318503.5714285714,20
30,1~29회,3,2,8878950,0,보통,2,6,6,5,1,0.0,0.5,1.0,0.8333333333333334,1479825.0,2959650.0,4,-3,1.5,4,17757900,0.2,0.06666666666666667,295965.0,24
41,1~29회,4,3,11329200,1,보통,3,10,2,10,1,0.1,0.4,0.2,1.0,1132920.0,2832300.0,7,-7,0.6,9,33987600,0.24390243902439024,0.07317073170731707,276321.9512195122,31
28,1~29회,3,2,6153300,1,보통,4,10,2,10,1,0.1,0.3,0.2,1.0,615330.0,2051100.0,8,-8,0.5,8,24613200,0.35714285714285715,0.07142857142857142,219760.7142857143,18
25,1~29회,3,1,5441850,5,보통,3,6,5,2,1,0.8333333333333334,0.5,0.8333333333333334,0.3333333333333333,906975.0,1813950.0,5,-1,1.3333333333333333,3,16325550,0.24,0.04,217674.0,19
52,1~29회,2,3,10758150,2,보통,3,28,4,5,1,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.17857142857142858,384219.64285714284,5379075.0,25,-2,0.21428571428571427,9,32274450,0.5384615384615384,0.057692307692307696,206887.5,24
45,1~29회,3,1,3582900,3,좋다,4,8,3,2,1,0.375,0.375,0.375,0.25,447862.5,1194300.0,7,-1,0.75,4,14331600,0.17777777777777778,0.022222222222222223,79620.0,37
52,1~29회,3,4,22349250,2,보통,4,31,2,5,1,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.16129032258064516,720943.5483870967,7449750.0,27,-1,0.16129032258064516,16,89397000,0.5961538461538461,0.07692307692307693,429793.26923076925,21
42,30회 이상,3,2,6150600,2,보통,2,19,3,5,2,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.2631578947368421,323715.7894736842,2050200.0,17,-3,0.3157894736842105,4,12301200,0.4523809523809524,0.047619047619047616,146442.85714285713,23
30,1~29회,1,2,8222850,2,좋다,3,11,2,5,1,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.45454545454545453,747531.8181818182,8222850.0,9,-3,0.2727272727272727,6,24668550,0.36666666666666664,0.06666666666666667,274095.0,19
60,1~29회,3,5,26414100,5,보통,4,33,5,29,1,0.15151515151515152,0.09090909090909091,0.15151515151515152,0.8787878787878788,800427.2727272727,8804700.0,28,-24,0.24242424242424243,20,105656400,0.55,0.08333333333333333,440235.0,27
46,1~29회,3,2,6493500,2,보통,3,19,5,10,1,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.5263157894736842,341763.15789473685,2164500.0,17,-8,0.42105263157894735,6,19480500,0.41304347826086957,0.043478260869565216,141163.04347826086,27
42,30회 이상,2,2,6106050,0,보통,4,7,4,6,2,0.0,0.2857142857142857,0.5714285714285714,0.8571428571428571,872292.8571428572,3053025.0,5,-4,0.8571428571428571,8,24424200,0.16666666666666666,0.047619047619047616,145382.14285714287,35
24,1~29회,3,1,4322700,1,보통,2,6,4,5,1,0.16666666666666666,0.5,0.6666666666666666,0.8333333333333334,720450.0,1440900.0,5,-4,1.1666666666666667,2,8645400,0.25,0.041666666666666664,180112.5,18
34,30회 이상,1,1,3173850,0,보통,4,3,3,2,2,0.0,0.3333333333333333,1.0,0.6666666666666666,1057950.0,3173850.0,2,-1,1.3333333333333333,4,12695400,0.08823529411764706,0.029411764705882353,93348.5294117647,31
38,30회 이상,3,1,2297700,1,좋다,3,1,3,1,2,1.0,3.0,3.0,1.0,2297700.0,765900.0,0,0,6.0,3,6893100,0.02631578947368421,0.02631578947368421,60465.78947368421,37
40,1~29회,3,5,24355350,0,보통,4,21,2,20,1,0.0,0.14285714285714285,0.09523809523809523,0.9523809523809523,1159778.5714285714,8118450.0,16,-15,0.23809523809523808,20,97421400,0.525,0.125,608883.75,19
26,1~29회,3,1,3896100,1,좋다,2,3,3,3,1,0.3333333333333333,1.0,1.0,1.0,1298700.0,1298700.0,2,-2,2.0,2,7792200,0.11538461538461539,0.038461538461538464,149850.0,23
30,0회,3,1,2830950,4,보통,3,9,3,5,0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5555555555555556,314550.0,943650.0,8,-4,0.6666666666666666,3,8492850,0.3,0.03333333333333333,94365.0,21
29,1~29회,2,3,16112250,1,보통,3,10,2,10,1,0.1,0.2,0.2,1.0,1611225.0,8056125.0,7,-7,0.4,9,48336750,0.3448275862068966,0.10344827586206896,555594.8275862068,19
29,1~29회,2,1,3437100,5,보통,2,6,2,2,1,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,572850.0,1718550.0,5,-1,0.6666666666666666,2,6874200,0.20689655172413793,0.034482758620689655,118520.68965517242,23
19,1~29회,2,1,3461400,1,보통,3,1,3,1,1,1.0,2.0,3.0,1.0,3461400.0,1730700.0,0,0,5.0,3,10384200,0.05263157894736842,0.05263157894736842,182178.94736842104,18
30,0회,3,3,11356200,0,보통,3,10,3,9,0,0.0,0.3,0.3,0.9,1135620.0,3785400.0,7,-6,0.6,9,34068600,0.3333333333333333,0.1,378540.0,20
57,1~29회,2,4,19059300,3,보통,3,32,3,1,1,0.09375,0.0625,0.09375,0.03125,595603.125,9529650.0,28,3,0.15625,12,57177900,0.5614035087719298,0.07017543859649122,334373.6842105263,25
50,1~29회,2,4,23012100,0,보통,2,28,2,27,1,0.0,0.07142857142857142,0.07142857142857142,0.9642857142857143,821860.7142857143,11506050.0,24,-23,0.14285714285714285,8,46024200,0.56,0.08,460242.0,22
30,0회,3,1,3461400,0,보통,3,12,2,11,0,0.0,0.25,0.16666666666666666,0.9166666666666666,288450.0,1153800.0,11,-10,0.4166666666666667,3,10384200,0.4,0.03333333333333333,115380.0,18
60,30회 이상,2,3,13859100,4,보통,4,22,5,18,2,0.18181818181818182,0.09090909090909091,0.22727272727272727,0.8181818181818182,629959.0909090909,6929550.0,19,-15,0.3181818181818182,12,55436400,0.36666666666666664,0.05,230985.0,38
47,1~29회,3,2,6844500,5,보통,3,20,2,5,1,0.25,0.15,0.1,0.25,342225.0,2281500.0,18,-3,0.25,6,20533500,0.425531914893617,0.0425531914893617,145627.6595744681,27
46,1~29회,3,4,24112350,6,보통,3,26,2,3,1,0.23076923076923078,0.11538461538461539,0.07692307692307693,0.11538461538461539,927398.0769230769,8037450.0,22,1,0.19230769230769232,12,72337050,0.5652173913043478,0.08695652173913043,524181.52173913043,20
35,1~29회,1,1,5710500,0,보통,3,6,2,5,1,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,951750.0,5710500.0,5,-4,0.5,3,17131500,0.17142857142857143,0.02857142857142857,163157.14285714287,29
54,1~29회,3,2,5103000,7,보통,3,19,3,1,1,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.05263157894736842,268578.94736842107,1701000.0,17,1,0.3157894736842105,6,15309000,0.35185185185185186,0.037037037037037035,94500.0,35
34,1~29회,2,1,3736800,3,보통,3,14,3,7,1,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.5,266914.28571428574,1868400.0,13,-6,0.35714285714285715,3,11210400,0.4117647058823529,0.029411764705882353,109905.88235294117,20
46,1~29회,2,3,12245850,2,보통,3,15,3,3,1,0.13333333333333333,0.13333333333333333,0.2,0.2,816390.0,6122925.0,12,0,0.3333333333333333,9,36737550,0.32608695652173914,0.06521739130434782,266214.1304347826,31
31,1~29회,3,3,14374800,1,좋다,4,13,6,13,1,0.07692307692307693,0.23076923076923078,0.46153846153846156,1.0,1105753.8461538462,4791600.0,10,-10,0.6923076923076923,12,57499200,0.41935483870967744,0.0967741935483871,463703.22580645164,18
33,1~29회,3,3,18373500,7,보통,4,15,2,7,1,0.4666666666666667,0.2,0.13333333333333333,0.4666666666666667,1224900.0,6124500.0,12,-4,0.3333333333333333,12,73494000,0.45454545454545453,0.09090909090909091,556772.7272727273,18
33,1~29회,1,1,4600800,7,보통,1,8,2,4,1,0.875,0.125,0.25,0.5,575100.0,4600800.0,7,-3,0.375,1,4600800,0.24242424242424243,0.030303030303030304,139418.18181818182,25
30,1~29회,3,1,4027050,0,보통,1,4,3,3,1,0.0,0.75,0.75,0.75,1006762.5,1342350.0,3,-2,1.5,1,4027050,0.13333333333333333,0.03333333333333333,134235.0,26
35,1~29회,3,3,10303200,4,보통,3,10,2,8,1,0.4,0.3,0.2,0.8,1030320.0,3434400.0,7,-5,0.5,9,30909600,0.2857142857142857,0.08571428571428572,294377.14285714284,25
31,30회 이상,3,3,13262400,3,보통,1,12,2,1,2,0.25,0.25,0.16666666666666666,0.08333333333333333,1105200.0,4420800.0,9,2,0.4166666666666667,3,13262400,0.3870967741935484,0.0967741935483871,427819.3548387097,19
34,30회 이상,3,3,13432500,9,보통,3,11,2,3,2,0.8181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,1221136.3636363635,4477500.0,8,0,0.45454545454545453,9,40297500,0.3235294117647059,0.08823529411764706,395073.5294117647,23
42,30회 이상,3,1,2825550,4,보통,4,8,4,2,2,0.5,0.375,0.5,0.25,353193.75,941850.0,7,-1,0.875,4,11302200,0.19047619047619047,0.023809523809523808,67275.0,34
36,0회,3,3,13473000,1,보통,4,10,3,10,0,0.1,0.3,0.3,1.0,1347300.0,4491000.0,7,-7,0.6,12,53892000,0.2777777777777778,0.08333333333333333,374250.0,26
22,30회 이상,2,1,5256900,5,보통,3,4,3,2,2,1.25,0.5,0.75,0.5,1314225.0,2628450.0,3,-1,1.25,3,15770700,0.18181818181818182,0.045454545454545456,238950.0,18
48,1~29회,3,2,5468850,2,보통,1,14,2,9,1,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.6428571428571429,390632.14285714284,1822950.0,12,-7,0.35714285714285715,2,5468850,0.2916666666666667,0.041666666666666664,113934.375,34
55,1~29회,3,4,22727250,3,좋다,4,37,2,10,1,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.2702702702702703,614250.0,7575750.0,33,-6,0.13513513513513514,16,90909000,0.6727272727272727,0.07272727272727272,413222.7272727273,18
41,0회,3,2,8410500,7,보통,4,16,3,14,0,0.4375,0.1875,0.1875,0.875,525656.25,2803500.0,14,-12,0.375,8,33642000,0.3902439024390244,0.04878048780487805,205134.1463414634,25
35,1~29회,3,2,6367950,9,보통,3,15,2,11,1,0.6,0.2,0.13333333333333333,0.7333333333333333,424530.0,2122650.0,13,-9,0.3333333333333333,6,19103850,0.42857142857142855,0.05714285714285714,181941.42857142858,20
40,1~29회,3,4,17869950,7,보통,3,22,3,20,1,0.3181818181818182,0.13636363636363635,0.13636363636363635,0.9090909090909091,812270.4545454546,5956650.0,18,-16,0.2727272727272727,12,53609850,0.55,0.1,446748.75,18
39,30회 이상,3,1,5069250,1,보통,1,8,3,8,2,0.125,0.375,0.375,1.0,633656.25,1689750.0,7,-7,0.75,1,5069250,0.20512820512820512,0.02564102564102564,129980.76923076923,31
31,1~29회,3,2,8885700,4,보통,3,10,2,6,1,0.4,0.3,0.2,0.6,888570.0,2961900.0,8,-4,0.5,6,26657100,0.3225806451612903,0.06451612903225806,286635.48387096776,21
42,1~29회,3,3,9998100,1,좋다,4,10,5,10,1,0.1,0.3,0.5,1.0,999810.0,3332700.0,7,-7,0.8,12,39992400,0.23809523809523808,0.07142857142857142,238050.0,32
45,1~29회,3,2,6486750,0,보통,2,9,3,8,1,0.0,0.3333333333333333,0.3333333333333333,0.8888888888888888,720750.0,2162250.0,7,-6,0.6666666666666666,4,12973500,0.2,0.044444444444444446,144150.0,36
26,30회 이상,3,1,3700350,0,보통,2,8,2,7,2,0.0,0.375,0.25,0.875,462543.75,1233450.0,7,-6,0.625,2,7400700,0.3076923076923077,0.038461538461538464,142321.15384615384,18
29,1~29회,3,2,5753700,4,보통,2,8,2,3,1,0.5,0.375,0.25,0.375,719212.5,1917900.0,6,-1,0.625,4,11507400,0.27586206896551724,0.06896551724137931,198403.44827586206,21
33,1~29회,4,4,21848400,4,보통,3,10,2,6,1,0.4,0.4,0.2,0.6,2184840.0,5462100.0,6,-2,0.6,12,65545200,0.30303030303030304,0.12121212121212122,662072.7272727273,23
31,1~29회,2,3,15601950,9,좋다,3,10,3,5,1,0.9,0.2,0.3,0.5,1560195.0,7800975.0,7,-2,0.5,9,46805850,0.3225806451612903,0.0967741935483871,503288.70967741933,21
18,30회 이상,3,1,2535300,1,보통,4,0,3,0,2,0.0,0.0,0.0,0.0,0.0,845100.0,-1,1,0.0,4,10141200,0.0,0.05555555555555555,140850.0,18
40,0회,1,3,14758200,3,보통,3,20,2,1,0,0.15,0.05,0.1,0.05,737910.0,14758200.0,17,2,0.15,9,44274600,0.5,0.075,368955.0,20
41,0회,2,2,9194850,2,보통,1,10,3,8,0,0.2,0.2,0.3,0.8,919485.0,4597425.0,8,-6,0.5,2,9194850,0.24390243902439024,0.04878048780487805,224264.63414634147,31
26,1~29회,3,2,5813100,5,보통,1,8,5,0,1,0.625,0.375,0.625,0.0,726637.5,1937700.0,6,2,1.0,2,5813100,0.3076923076923077,0.07692307692307693,223580.76923076922,18
35,1~29회,3,2,6559650,1,보통,4,5,3,5,1,0.2,0.6,0.6,1.0,1311930.0,2186550.0,3,-3,1.2,8,26238600,0.14285714285714285,0.05714285714285714,187418.57142857142,30
34,1~29회,4,2,7204950,1,보통,4,10,3,10,1,0.1,0.4,0.3,1.0,720495.0,1801237.5,8,-8,0.7,8,28819800,0.29411764705882354,0.058823529411764705,211910.29411764705,24
26,1~29회,1,1,3159000,1,보통,2,1,3,1,1,1.0,1.0,3.0,1.0,3159000.0,3159000.0,0,0,4.0,2,6318000,0.038461538461538464,0.038461538461538464,121500.0,25
37,1~29회,3,3,10112850,4,보통,4,12,3,6,1,0.3333333333333333,0.25,0.25,0.5,842737.5,3370950.0,9,-3,0.5,12,40451400,0.32432432432432434,0.08108108108108109,273320.2702702703,25
46,30회 이상,3,3,14211450,5,보통,4,28,3,2,2,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.07142857142857142,507551.78571428574,4737150.0,25,1,0.21428571428571427,12,56845800,0.6086956521739131,0.06521739130434782,308944.5652173913,18
41,1~29회,3,4,22403250,7,보통,2,22,2,18,1,0.3181818181818182,0.13636363636363635,0.09090909090909091,0.8181818181818182,1018329.5454545454,7467750.0,18,-14,0.22727272727272727,8,44806500,0.5365853658536586,0.0975609756097561,546420.731707317,19
37,0회,3,3,11925900,1,보통,4,9,6,9,0,0.1111111111111111,0.3333333333333333,0.6666666666666666,1.0,1325100.0,3975300.0,6,-6,1.0,12,47703600,0.24324324324324326,0.08108108108108109,322321.6216216216,28
52,1~29회,3,2,7528950,3,보통,2,18,3,10,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5555555555555556,418275.0,2509650.0,16,-8,0.3333333333333333,4,15057900,0.34615384615384615,0.038461538461538464,144787.5,34
32,0회,4,2,6354450,8,보통,4,6,2,4,0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1059075.0,1588612.5,4,-2,1.0,8,25417800,0.1875,0.0625,198576.5625,26
24,30회 이상,3,1,3240000,0,보통,3,3,3,2,2,0.0,1.0,1.0,0.6666666666666666,1080000.0,1080000.0,2,-1,2.0,3,9720000,0.125,0.041666666666666664,135000.0,21
38,1~29회,3,2,13262400,3,보통,3,18,4,1,1,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.05555555555555555,736800.0,4420800.0,16,1,0.3888888888888889,6,39787200,0.47368421052631576,0.05263157894736842,349010.5263157895,20
37,1~29회,3,2,8703450,6,보통,2,8,2,6,1,0.75,0.375,0.25,0.75,1087931.25,2901150.0,6,-4,0.625,4,17406900,0.21621621621621623,0.05405405405405406,235228.37837837837,29
49,1~29회,2,5,26327700,1,보통,3,31,5,31,1,0.03225806451612903,0.06451612903225806,0.16129032258064516,1.0,849280.6451612903,13163850.0,26,-26,0.22580645161290322,15,78983100,0.6326530612244898,0.10204081632653061,537300.0,18
24,1~29회,4,1,3678750,1,보통,2,6,3,6,1,0.16666666666666666,0.6666666666666666,0.5,1.0,613125.0,919687.5,5,-5,1.1666666666666667,2,7357500,0.25,0.041666666666666664,153281.25,18
26,1~29회,3,2,8467200,1,좋다,4,6,5,5,1,0.16666666666666666,0.5,0.8333333333333334,0.8333333333333334,1411200.0,2822400.0,4,-3,1.3333333333333333,8,33868800,0.23076923076923078,0.07692307692307693,325661.53846153844,20
24,1~29회,2,1,2871450,1,좋다,4,1,2,1,1,1.0,2.0,2.0,1.0,2871450.0,1435725.0,0,0,4.0,4,11485800,0.041666666666666664,0.041666666666666664,119643.75,23
50,30회 이상,3,5,24570000,1,보통,3,32,2,32,2,0.03125,0.09375,0.0625,1.0,767812.5,8190000.0,27,-27,0.15625,15,73710000,0.64,0.1,491400.0,18
25,1~29회,3,1,2829600,1,보통,3,7,1,7,1,0.14285714285714285,0.42857142857142855,0.14285714285714285,1.0,404228.5714285714,943200.0,6,-6,0.5714285714285714,3,8488800,0.28,0.04,113184.0,18
24,30회 이상,3,1,3896100,1,보통,4,6,4,6,2,0.16666666666666666,0.5,0.6666666666666666,1.0,649350.0,1298700.0,5,-5,1.1666666666666667,4,15584400,0.25,0.041666666666666664,162337.5,18
30,30회 이상,2,1,2744550,1,보통,3,1,2,1,2,1.0,2.0,2.0,1.0,2744550.0,1372275.0,0,0,4.0,3,8233650,0.03333333333333333,0.03333333333333333,91485.0,29
34,1~29회,2,1,4889700,1,보통,4,6,3,6,1,0.16666666666666666,0.3333333333333333,0.5,1.0,814950.0,2444850.0,5,-5,0.8333333333333334,4,19558800,0.17647058823529413,0.029411764705882353,143814.70588235295,28
31,1~29회,3,2,5714550,2,보통,3,9,2,3,1,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,634950.0,1904850.0,7,-1,0.5555555555555556,6,17143650,0.2903225806451613,0.06451612903225806,184340.32258064515,22
35,1~29회,2,2,4969350,4,보통,4,9,3,3,1,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3333333333333333,552150.0,2484675.0,7,-1,0.5555555555555556,8,19877400,0.2571428571428571,0.05714285714285714,141981.42857142858,26
